location,square_footage,bedrooms,bathrooms,property_type,year_built,distance_to_tube_km,amenities,price
Harrow,867.0,2,3,Semi-Detached,1859,0.6989208128220684,study,516065.0
Haringey,400.0,3,1,Maisonette,1990,0.86033457341517,"concierge, gym, park_view, river_view",120000.0
Croydon,1537.0,4,2,Detached,1862,0.3250620810451491,"cellar, ensuite, near_tube, study",2757879.0
Barking and Dagenham,966.0,4,2,Maisonette,1998,2.1976244132139975,new_build,1173889.0
Hounslow,753.0,5,3,Terraced,2005,0.2742669562476119,"balcony, ensuite, lift, loft, new_build, parking",656747.0
Hackney,1137.0,3,3,Semi-Detached,1891,0.8598503859925931,"gym, near_tube, new_build, study",1604045.0
City of London,1061.0,2,3,Flat,1927,0.5603275414744604,"balcony, loft, near_tube, river_view, study",1709380.0
Barking and Dagenham,1243.0,1,2,Studio,1912,1.707123424798827,"ensuite, garage, loft, near_tube",1647124.0
Barnet,651.0,4,1,Terraced,1918,4.503599238934014,"cellar, garden, gym, lift, new_build, parking",256637.0
Lambeth,946.0,5,3,Flat,1912,0.16519047291733727,"cellar, concierge, garden, new_build, park_view",1272287.0
Redbridge,494.0,3,1,Detached,1909,0.526539308002753,"balcony, ensuite, garage, near_tube",120000.0
Haringey,1050.0,5,1,Terraced,1969,0.6862580116293896,"concierge, new_build, river_view, study",1515200.0
Ealing,843.0,2,1,Maisonette,1921,0.2619605202837363,"balcony, ensuite, garage, garden, lift, park_view",790634.0
Barnet,934.0,1,2,Semi-Detached,1882,0.9391088421835735,"garage, garden, new_build",959288.0
Islington,806.0,4,1,Detached,1915,1.8215686500291395,"balcony, ensuite, garden, lift, near_tube, study",905639.0
City of London,775.0,1,2,Terraced,2020,1.1552242060009843,lift,948145.0
Bexley,590.0,1,1,Terraced,2021,1.5160710732060008,study,120000.0
Sutton,1087.0,4,3,Semi-Detached,1860,0.4950247030001016,new_build,1271335.0
Wandsworth,1297.0,3,2,Flat,1950,1.5289642354767061,"garden, lift, new_build",2379191.0
Islington,683.0,4,1,Flat,2019,1.1250203627363207,"ensuite, gym, new_build, study",464910.0
Bexley,1016.0,4,3,Studio,1883,0.3095270318092169,"concierge, ensuite, gym, lift, new_build, river_view",1030339.0
Barking and Dagenham,980.0,2,2,Maisonette,1861,0.9816841190492248,"balcony, cellar, gym, lift, near_tube, study",939572.0
Brent,852.0,4,1,Studio,1886,0.5624839649722534,gym,743346.0
City of London,392.0,3,2,Flat,1905,5.973540337059958,"garage, gym, lift, new_build, parking",120000.0
Havering,460.0,3,3,Flat,2012,1.9099169482526595,"gym, near_tube",120000.0
Harrow,616.0,4,3,Maisonette,1893,1.073269379285866,"garden, gym, study",120000.0
Tower Hamlets,250.0,2,2,Flat,1907,2.4607240412709905,"cellar, concierge, garage, lift, park_view, parking",120000.0
Waltham Forest,1272.0,3,3,Terraced,1895,1.5562201753945721,"cellar, garage, lift, near_tube, new_build, study",1825940.0
Enfield,960.0,3,1,Flat,1918,0.31464066086438064,"concierge, lift, loft, near_tube, parking",932042.0
Greenwich,841.0,1,3,Detached,2023,2.9855055540130144,"cellar, river_view",837543.0
Barnet,250.0,2,3,Terraced,1864,0.24123175492511037,balcony,120000.0
Sutton,303.0,1,2,Flat,1929,2.7315140911079014,"concierge, garden, gym, loft, park_view, parking",120000.0
City of London,849.0,1,2,Terraced,1956,1.147611186451156,"lift, parking",1048547.0
Ealing,1441.0,3,2,Flat,1870,0.9366600810897598,"balcony, concierge",2446925.0
Haringey,640.0,5,1,Semi-Detached,1857,0.48330841897071963,"concierge, garage, gym, river_view",120000.0
Hillingdon,1109.0,5,3,Terraced,2020,1.1955181623847033,"ensuite, garden",1546399.0
Redbridge,706.0,4,3,Terraced,1896,1.486049675080461,"garage, gym, lift, parking",244051.0
Islington,867.0,3,3,Flat,1892,1.3951221461859713,"cellar, garage, gym, near_tube, park_view, river_view",993350.0
Croydon,1214.0,2,1,Flat,1910,1.1352541867129773,"ensuite, gym, park_view",1656177.0
Croydon,746.0,2,3,Flat,1862,0.8352207486942408,"concierge, lift, study",120000.0
Kensington and Chelsea,643.0,4,2,Maisonette,1875,1.6221281284945588,"ensuite, garden, gym, loft, parking, river_view",544159.0
Havering,1275.0,5,3,Flat,1854,0.6843779504448283,"cellar, garage, garden, gym, river_view, study",1888057.0
Hammersmith and Fulham,864.0,5,3,Terraced,1943,0.9032561425807561,ensuite,1126056.0
Brent,1177.0,2,3,Flat,1930,1.320856824518834,"cellar, concierge, gym, loft, study",1697340.0
Wandsworth,644.0,3,3,Studio,1897,0.9726316338516114,study,352608.0
Kensington and Chelsea,1272.0,3,1,Semi-Detached,2009,0.24526157408806526,garden,2455208.0
Newham,932.0,1,1,Flat,1903,1.1450278595460757,"cellar, garden, park_view, study",756860.0
Southwark,980.0,1,1,Terraced,1852,1.1497641394316909,park_view,913647.0
Southwark,889.0,1,2,Terraced,1867,1.0737316778404606,"garage, near_tube",733532.0
Redbridge,698.0,4,3,Semi-Detached,1976,0.8460117660238925,"concierge, garage, lift",453887.0
Redbridge,849.0,2,3,Studio,1942,0.7335874863204094,"cellar, park_view, river_view",668367.0
Greenwich,717.0,4,2,Semi-Detached,1895,0.9912926293775042,"balcony, gym, river_view, study",332756.0
Tower Hamlets,1138.0,2,3,Detached,1893,0.4914741514755362,"ensuite, gym, near_tube, new_build, park_view, study",1733071.0
Hillingdon,789.0,4,1,Terraced,1888,2.580030302258852,"lift, new_build, study",337654.0
Kingston upon Thames,401.0,1,2,Flat,1923,1.3437787688562637,"park_view, river_view",120000.0
Barking and Dagenham,346.0,2,2,Terraced,1972,1.2365429246830961,"gym, river_view",120000.0
Ealing,332.0,2,1,Semi-Detached,1961,2.1328396081484295,"balcony, garden, loft, new_build, park_view, parking",120000.0
Camden,1035.0,3,2,Flat,1980,0.43225203421480596,"garage, loft",1440794.0
Redbridge,505.0,3,3,Terraced,1857,0.6379494778067429,lift,120000.0
Kensington and Chelsea,940.0,1,3,Flat,1947,0.592234151813207,"concierge, garage, gym, near_tube",1456191.0
Hammersmith and Fulham,891.0,4,3,Flat,1983,1.2821489544039404,"balcony, concierge, gym, lift, park_view",1208230.0
Havering,831.0,5,3,Maisonette,1885,0.41696944647404305,garage,589067.0
Enfield,982.0,1,2,Flat,1951,1.723056226728816,"cellar, concierge, gym, river_view",927550.0
Greenwich,897.0,1,1,Detached,1851,1.2536244408771389,"cellar, ensuite, park_view",661116.0
Kensington and Chelsea,250.0,5,3,Flat,2008,0.5608159303132557,"concierge, lift, loft, near_tube, study",120000.0
Enfield,753.0,4,2,Semi-Detached,1978,0.27775887363230045,lift,408829.0
Southwark,978.0,5,2,Maisonette,1958,1.2270845828020611,"balcony, ensuite, gym, park_view, parking, study",1443285.0
Havering,1342.0,4,1,Semi-Detached,1954,0.1803279005818249,"cellar, concierge, garden, gym, lift, loft",2209385.0
Barnet,1356.0,4,3,Detached,1966,0.5184578140649505,"balcony, concierge, garage, lift, study",2479139.0
Enfield,441.0,1,3,Flat,1923,0.8831372407398592,"balcony, cellar, gym, park_view",120000.0
Brent,745.0,3,3,Flat,2018,0.8317435883226719,"ensuite, garage, garden, new_build, parking",528162.0
City of London,380.0,2,1,Semi-Detached,1887,0.5752024508198592,river_view,120000.0
Westminster,1306.0,5,3,Semi-Detached,1991,1.6487797794160248,"balcony, concierge, garage, loft, parking, study",2692318.0
Hillingdon,1154.0,1,2,Semi-Detached,1982,0.45968298833425497,"balcony, concierge, garage, gym, river_view",1546633.0
Bromley,955.0,1,1,Semi-Detached,1995,0.5683969808237568,"balcony, garden, gym, park_view, parking",993097.0
Enfield,900.0,3,2,Flat,1862,1.0578272689913057,"ensuite, lift, river_view",681529.0
Enfield,1264.0,5,2,Flat,1927,1.0601897144092458,park_view,2035996.0
Lambeth,1213.0,5,2,Maisonette,1961,0.3264372611517245,"balcony, garden, gym, study",2137258.0
Sutton,1197.0,3,1,Terraced,1957,1.0191523564409783,"concierge, ensuite, gym, near_tube",1620896.0
Ealing,987.0,3,2,Semi-Detached,1969,0.626604647563829,"concierge, garden",1125491.0
Hillingdon,745.0,2,3,Terraced,1960,0.5929153850502351,"cellar, concierge, garage, garden, near_tube, river_view",402441.0
Richmond upon Thames,1080.0,5,3,Maisonette,1888,1.2012222581862644,"ensuite, garden, loft",1574007.0
Sutton,1095.0,1,3,Detached,1994,0.4114996260367293,"concierge, garage, garden, loft, park_view, parking",1457524.0
Havering,793.0,1,2,Flat,1934,0.793528908978701,"concierge, garage, gym, loft, near_tube, parking",458426.0
Kingston upon Thames,745.0,3,3,Maisonette,2018,0.9222587772460786,garage,646849.0
Brent,1190.0,2,1,Flat,1940,1.2150291402166913,balcony,1621552.0
Hounslow,1349.0,3,3,Flat,1943,0.5395851910586283,"balcony, park_view, study",2206051.0
Wandsworth,625.0,5,2,Detached,1952,1.408027658651027,"cellar, concierge, gym, new_build",360326.0
Hillingdon,771.0,2,2,Flat,2001,1.692352373512638,balcony,415009.0
Hackney,955.0,5,2,Flat,2006,1.6653486509515203,"loft, near_tube",1128762.0
Sutton,996.0,2,3,Semi-Detached,1951,0.3078101453479698,"concierge, gym, lift, new_build, park_view, river_view",1112367.0
Southwark,693.0,2,1,Studio,1945,1.633167054432308,"gym, lift, river_view",254808.0
Harrow,1415.0,1,2,Flat,1859,1.683115123908877,"cellar, ensuite, near_tube, park_view",2296782.0
Camden,977.0,4,3,Semi-Detached,1861,2.9421292172253684,"concierge, gym, near_tube, parking",1395366.0
Kensington and Chelsea,1009.0,5,2,Terraced,1978,0.3482421862869007,"balcony, concierge, gym, near_tube, park_view, study",1794690.0
Barking and Dagenham,1378.0,5,1,Flat,1910,2.371563185861218,concierge,2104340.0
Newham,715.0,1,2,Semi-Detached,1925,0.1754505993136488,"cellar, gym, lift, loft",307829.0
Lewisham,823.0,4,3,Terraced,1959,1.7244779273916695,lift,657396.0
Islington,474.0,1,3,Semi-Detached,1888,1.9641867872165415,garage,120000.0
Merton,798.0,4,1,Semi-Detached,1907,1.6730813328959329,"garden, lift, new_build",584686.0
Barking and Dagenham,403.0,4,2,Studio,1857,0.2374007462744862,"concierge, ensuite, lift, loft, new_build, river_view",120000.0
Kensington and Chelsea,1074.0,1,3,Detached,1983,2.2682827587457703,"cellar, lift, near_tube",1854218.0
Harrow,976.0,1,1,Flat,1938,4.239534817851554,"balcony, cellar, lift, park_view, river_view",1083654.0
Tower Hamlets,767.0,1,1,Semi-Detached,1883,0.3932999166521901,"concierge, garage, gym, near_tube, new_build, park_view",345556.0
Hounslow,820.0,4,1,Terraced,1953,0.752776423335764,garden,599901.0
Barnet,1078.0,4,2,Flat,1874,0.527897304246281,"concierge, garage, gym, lift, study",1509340.0
Islington,509.0,1,2,Terraced,1985,1.4829450692125936,"balcony, cellar, gym, lift, parking, study",120000.0
Wandsworth,911.0,3,1,Semi-Detached,1890,0.6661803400351068,"cellar, garden, lift, near_tube, new_build, parking",1006572.0
Croydon,1060.0,4,1,Flat,1897,1.5465199155450384,"cellar, concierge, garage, garden, park_view",1346213.0
Merton,315.0,2,2,Flat,2002,0.844841213750433,"concierge, ensuite, garden, loft, river_view, study",120000.0
Camden,1055.0,4,3,Terraced,1979,1.0659971759830709,"ensuite, gym, loft, river_view",1795273.0
Waltham Forest,348.0,2,1,Flat,1968,0.9558811578444637,parking,120000.0
Harrow,815.0,2,2,Detached,1954,0.18173365235573866,"garage, garden, near_tube, park_view, parking, river_view",565619.0
Redbridge,501.0,2,3,Flat,1940,1.0258827520286935,"ensuite, garden, lift, near_tube, park_view, study",120000.0
Sutton,1279.0,2,2,Semi-Detached,1883,0.2450409012704357,"lift, new_build",1784727.0
Kensington and Chelsea,503.0,3,2,Semi-Detached,1902,0.2859828148262845,"balcony, ensuite, garage, gym, near_tube, river_view",203783.0
Hammersmith and Fulham,355.0,2,1,Flat,2017,2.2995387301892305,"concierge, lift, parking, study",120000.0
Kingston upon Thames,890.0,2,3,Terraced,2009,1.460710766899501,"concierge, loft, study",753934.0
Lambeth,726.0,4,3,Flat,1976,1.3772503238986802,"cellar, concierge, new_build, park_view, study",467979.0
Islington,399.0,2,3,Flat,2004,1.0384982730128425,"ensuite, gym, lift, near_tube",120000.0
Brent,1008.0,4,3,Terraced,1989,3.7422397601509463,"concierge, garage, gym, loft, new_build",1259610.0
Sutton,253.0,1,2,Flat,1919,1.018711073042283,"ensuite, garden, new_build",120000.0
Merton,539.0,1,2,Detached,1974,0.8889025587996124,"concierge, loft, near_tube",120000.0
Croydon,677.0,5,3,Terraced,1980,0.8648425792458926,near_tube,193954.0
Lambeth,1091.0,3,1,Flat,1874,2.046327846425643,"balcony, cellar, concierge, near_tube, new_build, study",1632214.0
Westminster,1239.0,4,1,Flat,2008,0.9818766037231309,"concierge, new_build",2353546.0
Havering,1181.0,4,1,Detached,1935,1.2037629810535562,cellar,1670754.0
Kensington and Chelsea,804.0,1,2,Flat,1904,2.1555028619193646,parking,960341.0
Croydon,250.0,5,1,Semi-Detached,1932,1.4009971639716272,"ensuite, garden, near_tube",120000.0
Camden,967.0,3,2,Flat,1907,1.8043486414336658,"balcony, garage, near_tube",1217328.0
Wandsworth,1291.0,5,2,Maisonette,1907,0.5243698413035973,"cellar, concierge, ensuite, loft, parking, river_view",2203078.0
Southwark,1220.0,3,3,Flat,1944,0.3519739355580837,"garden, gym, lift, park_view",2048042.0
Havering,989.0,3,2,Terraced,2023,2.6231032885853125,"balcony, cellar, gym, loft, near_tube",1045773.0
Sutton,493.0,4,1,Terraced,1921,1.7618921817176743,balcony,120000.0
Islington,692.0,1,3,Flat,1887,1.5084236158732713,new_build,225586.0
Merton,1430.0,4,2,Semi-Detached,1982,1.264088337211995,"ensuite, park_view",2729713.0
Harrow,425.0,5,1,Flat,1901,0.9692135359630505,"balcony, near_tube, study",120000.0
Barking and Dagenham,506.0,4,2,Flat,1943,0.5418071234852235,garden,120000.0
Sutton,1133.0,1,1,Flat,1894,0.5263328829078454,"gym, lift, new_build, parking, river_view, study",1428128.0
Hammersmith and Fulham,721.0,4,2,Terraced,1886,0.34554476668576334,"cellar, gym, near_tube, new_build, park_view, river_view",563525.0
Hounslow,495.0,1,3,Maisonette,1893,0.24940819264292563,"parking, river_view, study",120000.0
Enfield,1308.0,1,1,Flat,1912,0.4520879084213244,"balcony, ensuite, lift, loft, near_tube",1985953.0
Hammersmith and Fulham,988.0,2,3,Detached,2016,0.7202794971175651,"near_tube, study",1426850.0
Southwark,735.0,2,2,Detached,1966,2.6094540923879266,cellar,516318.0
Sutton,506.0,1,3,Flat,1971,0.23870152153977087,"concierge, ensuite, loft, parking, river_view, study",120000.0
Croydon,1464.0,1,3,Flat,1859,1.0672766381155203,"balcony, garden, gym, loft, park_view",2430940.0
Westminster,843.0,4,3,Flat,1851,2.7827831832954346,"balcony, garage, loft, near_tube, study",1068087.0
Wandsworth,1269.0,3,1,Flat,1909,2.035219012065129,"gym, loft, near_tube, park_view, river_view",2047907.0
Newham,1118.0,1,3,Semi-Detached,2004,0.9858484301554498,"cellar, gym, lift, parking, study",1443920.0
Tower Hamlets,694.0,3,2,Terraced,1852,0.557149776843794,"balcony, garage, garden, lift, parking",275350.0
Kensington and Chelsea,696.0,4,3,Flat,1983,0.13204694558232877,"balcony, concierge, ensuite, garage, lift, parking",768656.0
Ealing,1284.0,4,3,Semi-Detached,1992,1.0916626620763306,"ensuite, garage, gym, near_tube, park_view, parking",2139226.0
Barking and Dagenham,1289.0,2,2,Flat,1898,1.603252693971259,"cellar, garage, near_tube, parking, river_view, study",1823444.0
Lambeth,287.0,1,3,Detached,1870,0.5685318561140549,"balcony, concierge, garage",120000.0
Southwark,1015.0,5,2,Semi-Detached,1876,2.134142521672189,"concierge, garden, gym, loft, parking",1305943.0
Brent,814.0,4,1,Flat,1863,0.898365756064547,"concierge, park_view",650936.0
Lambeth,540.0,5,3,Terraced,1996,1.2277067745290617,"near_tube, river_view",120000.0
Harrow,929.0,2,2,Flat,1986,0.9870781580552678,"cellar, concierge, loft, near_tube, new_build, river_view",888159.0
Southwark,445.0,1,1,Studio,1967,2.114492497120926,"concierge, near_tube, new_build",120000.0
Islington,710.0,2,1,Flat,1865,2.161006647116777,"balcony, cellar, gym, lift, parking, study",415278.0
Southwark,610.0,2,3,Maisonette,2015,1.439398148336798,"cellar, lift, study",120000.0
Sutton,700.0,4,3,Studio,1969,0.7812737876690331,"new_build, park_view",384513.0
Sutton,829.0,4,3,Terraced,1994,0.9581928034114318,"concierge, loft, river_view",851192.0
Bromley,545.0,1,2,Semi-Detached,1916,3.8537309564779574,"cellar, parking, river_view, study",120000.0
Barnet,1322.0,3,1,Terraced,1884,2.8929683262138393,parking,1935436.0
Newham,998.0,2,2,Flat,1992,1.0265725681518925,"ensuite, loft, park_view, river_view",1247028.0
Lambeth,1388.0,4,1,Studio,1858,0.3661541419453521,study,2297217.0
Harrow,802.0,2,1,Terraced,1881,1.8796993252128456,"concierge, garden, lift",540475.0
Havering,685.0,3,1,Maisonette,1876,0.6705440866102571,"gym, loft",120000.0
Hillingdon,1378.0,4,2,Semi-Detached,1864,2.525270499690427,"concierge, loft, park_view, river_view",2250519.0
Lewisham,677.0,2,1,Flat,1945,0.5629829535760369,"concierge, ensuite, garden, gym, park_view, study",262097.0
Hillingdon,797.0,1,1,Flat,1889,0.6773880312390663,balcony,246713.0
Haringey,1066.0,4,1,Flat,2018,0.32992237462462287,river_view,1440079.0
Redbridge,479.0,5,3,Flat,2012,3.2489749150954226,"park_view, parking, river_view",120000.0
Kensington and Chelsea,1063.0,3,2,Semi-Detached,1879,0.4350921461778073,"balcony, cellar, garden, river_view, study",1777188.0
Haringey,1025.0,5,2,Flat,1994,1.775698498193138,"garden, park_view",1485672.0
Newham,1231.0,1,2,Studio,1856,0.857222929060527,"ensuite, gym, lift, park_view, study",1649867.0
Tower Hamlets,1117.0,5,2,Flat,1899,0.6858785443767443,new_build,1595791.0
Hounslow,1240.0,5,2,Terraced,1964,0.6536300126371494,"near_tube, study",1909801.0
Hammersmith and Fulham,817.0,2,3,Flat,1885,2.4896859285735102,"cellar, gym, river_view, study",790877.0
Hillingdon,591.0,1,3,Flat,1863,5.319561658888234,"balcony, garden, near_tube, parking",120000.0
Haringey,1483.0,4,1,Terraced,1877,2.305943442214008,"concierge, gym, river_view",2604188.0
Lambeth,392.0,5,3,Flat,1964,0.17348009564501451,"balcony, ensuite, gym, loft, park_view, parking",120000.0
Hackney,422.0,1,1,Terraced,1888,1.7818937220209528,"balcony, near_tube, parking",120000.0
Hounslow,1020.0,4,1,Terraced,1892,0.8624514399286632,"balcony, loft, new_build, park_view",1170743.0
Lewisham,1337.0,5,2,Flat,1885,0.9045632200211902,park_view,2156326.0
Bromley,907.0,1,2,Terraced,2003,1.1561653294755365,"balcony, concierge, garage, lift, near_tube, study",813161.0
Hackney,1150.0,3,3,Flat,2004,0.9949601230323943,"cellar, gym, parking, study",1853511.0
Waltham Forest,251.0,1,3,Flat,1990,1.4425515469010304,"concierge, lift, river_view",120000.0
Ealing,700.0,1,1,Semi-Detached,1853,0.8312752947443299,"garage, gym",120000.0
Sutton,288.0,3,2,Flat,1893,1.912170324483948,"balcony, lift, park_view, river_view",120000.0
Kensington and Chelsea,1084.0,2,3,Flat,2003,1.0525571309344346,garden,2061757.0
Lambeth,386.0,1,3,Terraced,1946,1.0694077236509252,"cellar, ensuite, new_build",120000.0
Haringey,467.0,5,2,Terraced,1857,0.980827393718442,"concierge, ensuite, new_build, parking, study",120000.0
Enfield,1004.0,2,2,Maisonette,1893,1.7774458466984715,"ensuite, garden, lift, near_tube, new_build",1114761.0
Merton,1169.0,5,2,Detached,1993,0.723318153835568,"balcony, concierge, garage, river_view",1964389.0
Sutton,802.0,1,1,Semi-Detached,2002,1.4460152961426815,"cellar, gym, loft",522661.0
Newham,1021.0,3,2,Terraced,1924,1.093559902864497,"cellar, concierge, loft, study",1218077.0
Islington,1011.0,4,3,Flat,1876,2.516333303398499,"ensuite, new_build",1444974.0
Wandsworth,785.0,3,1,Flat,1863,0.7617486933316168,"lift, loft, near_tube, study",512968.0
